Trial,S1_val,S1_std,S2_val,S2_std,Decision (S1>S2)
5423,0.7999999999999616,2,0,8,1
5424,0.7999999999999616,2,0,8,1
5425,0.7999999999999616,2,0,8,0
5426,0.7999999999999616,2,0,8,1
5427,0.7999999999999616,2,0,8,0
5428,0.7999999999999616,2,0,8,1
5429,0.7999999999999616,2,0,8,0
5430,0.7999999999999616,2,0,8,0
5431,0.7999999999999616,2,0,8,1
5432,0.7999999999999616,2,0,8,0
5433,0.7999999999999616,2,0,8,0
5434,0.7999999999999616,2,0,8,0
5435,0.7999999999999616,2,0,8,1
5436,0.7999999999999616,2,0,8,1
5437,0.7999999999999616,2,0,8,1
5438,0.7999999999999616,2,0,8,0
5439,0.7999999999999616,2,0,8,1
5440,0.7999999999999616,2,0,8,0
5441,0.7999999999999616,2,0,8,0
5442,0.7999999999999616,2,0,8,1
5443,0.7999999999999616,2,0,8,0
5444,0.7999999999999616,2,0,8,0
5445,0.7999999999999616,2,0,8,1
5446,0.7999999999999616,2,0,8,0
5447,0.7999999999999616,2,0,8,1
5448,0.7999999999999616,2,0,8,1
5449,0.7999999999999616,2,0,8,1
5450,0.7999999999999616,2,0,8,0
5451,0.8999999999999613,2,0,8,0
5452,0.8999999999999613,2,0,8,0
5453,0.8999999999999613,2,0,8,0
5454,0.8999999999999613,2,0,8,1
5455,0.8999999999999613,2,0,8,0
5456,0.8999999999999613,2,0,8,1
5457,0.8999999999999613,2,0,8,1
5458,0.8999999999999613,2,0,8,1
5459,0.8999999999999613,2,0,8,1
5460,0.8999999999999613,2,0,8,1
5461,0.8999999999999613,2,0,8,1
5462,0.8999999999999613,2,0,8,1
5463,0.8999999999999613,2,0,8,0
5464,0.8999999999999613,2,0,8,1
5465,0.8999999999999613,2,0,8,1
5466,0.8999999999999613,2,0,8,1
5467,0.8999999999999613,2,0,8,1
5468,0.8999999999999613,2,0,8,0
5469,0.8999999999999613,2,0,8,1
5470,0.8999999999999613,2,0,8,0
5471,0.8999999999999613,2,0,8,1
5472,0.8999999999999613,2,0,8,0
5473,0.8999999999999613,2,0,8,1
5474,0.8999999999999613,2,0,8,1
5475,0.8999999999999613,2,0,8,0
5476,0.8999999999999613,2,0,8,0
5477,0.8999999999999613,2,0,8,0
5478,0.8999999999999613,2,0,8,0
5479,0.8999999999999613,2,0,8,0
5480,0.8999999999999613,2,0,8,0
5481,0.8999999999999613,2,0,8,1
5482,0.8999999999999613,2,0,8,1
5483,0.8999999999999613,2,0,8,1
5484,0.8999999999999613,2,0,8,0
5485,0.8999999999999613,2,0,8,0
5486,0.8999999999999613,2,0,8,0
5487,0.8999999999999613,2,0,8,0
5488,0.8999999999999613,2,0,8,1
5489,0.8999999999999613,2,0,8,1
5490,0.8999999999999613,2,0,8,0
5491,0.8999999999999613,2,0,8,0
5492,0.8999999999999613,2,0,8,0
5493,0.8999999999999613,2,0,8,0
5494,0.8999999999999613,2,0,8,1
5495,0.8999999999999613,2,0,8,0
5496,0.8999999999999613,2,0,8,1
5497,0.8999999999999613,2,0,8,1
5498,0.8999999999999613,2,0,8,1
5499,0.8999999999999613,2,0,8,0
5500,0.8999999999999613,2,0,8,0
5501,0.9999999999999609,2,0,8,1
5502,0.9999999999999609,2,0,8,1
5503,0.9999999999999609,2,0,8,1
5504,0.9999999999999609,2,0,8,0
5505,0.9999999999999609,2,0,8,0
5506,0.9999999999999609,2,0,8,0
5507,0.9999999999999609,2,0,8,1
5508,0.9999999999999609,2,0,8,0
5509,0.9999999999999609,2,0,8,1
5510,0.9999999999999609,2,0,8,0
5511,0.9999999999999609,2,0,8,0
5512,0.9999999999999609,2,0,8,0
5513,0.9999999999999609,2,0,8,0
5514,0.9999999999999609,2,0,8,1
5515,0.9999999999999609,2,0,8,0
5516,0.9999999999999609,2,0,8,1
5517,0.9999999999999609,2,0,8,0
5518,0.9999999999999609,2,0,8,1
5519,0.9999999999999609,2,0,8,1
5520,0.9999999999999609,2,0,8,1
5521,0.9999999999999609,2,0,8,0
5522,0.9999999999999609,2,0,8,1
5523,0.9999999999999609,2,0,8,0
5524,0.9999999999999609,2,0,8,0
5525,0.9999999999999609,2,0,8,1
5526,0.9999999999999609,2,0,8,1
5527,0.9999999999999609,2,0,8,1
5528,0.9999999999999609,2,0,8,0
5529,0.9999999999999609,2,0,8,0
5530,0.9999999999999609,2,0,8,1
5531,0.9999999999999609,2,0,8,0
5532,0.9999999999999609,2,0,8,1
5533,0.9999999999999609,2,0,8,0
5534,0.9999999999999609,2,0,8,1
5535,0.9999999999999609,2,0,8,0
5536,0.9999999999999609,2,0,8,1
5537,0.9999999999999609,2,0,8,1
5538,0.9999999999999609,2,0,8,1
5539,0.9999999999999609,2,0,8,0
5540,0.9999999999999609,2,0,8,0
5541,0.9999999999999609,2,0,8,0
5542,0.9999999999999609,2,0,8,0
5543,0.9999999999999609,2,0,8,1
5544,0.9999999999999609,2,0,8,0
5545,0.9999999999999609,2,0,8,1
5546,0.9999999999999609,2,0,8,0
5547,0.9999999999999609,2,0,8,0
5548,0.9999999999999609,2,0,8,1
5549,0.9999999999999609,2,0,8,1
5550,0.9999999999999609,2,0,8,0
5551,1.0999999999999606,2,0,8,1
5552,1.0999999999999606,2,0,8,1
5553,1.0999999999999606,2,0,8,1
5554,1.0999999999999606,2,0,8,1
5555,1.0999999999999606,2,0,8,1
5556,1.0999999999999606,2,0,8,0
5557,1.0999999999999606,2,0,8,0
5558,1.0999999999999606,2,0,8,1
5559,1.0999999999999606,2,0,8,0
5560,1.0999999999999606,2,0,8,1
5561,1.0999999999999606,2,0,8,0
5562,1.0999999999999606,2,0,8,0
5563,1.0999999999999606,2,0,8,0
5564,1.0999999999999606,2,0,8,0
5565,1.0999999999999606,2,0,8,1
5566,1.0999999999999606,2,0,8,1
5567,1.0999999999999606,2,0,8,1
5568,1.0999999999999606,2,0,8,1
5569,1.0999999999999606,2,0,8,0
5570,1.0999999999999606,2,0,8,1
5571,1.0999999999999606,2,0,8,1
5572,1.0999999999999606,2,0,8,1
5573,1.0999999999999606,2,0,8,1
5574,1.0999999999999606,2,0,8,0
5575,1.0999999999999606,2,0,8,1
5576,1.0999999999999606,2,0,8,1
5577,1.0999999999999606,2,0,8,1
5578,1.0999999999999606,2,0,8,0
5579,1.0999999999999606,2,0,8,0
5580,1.0999999999999606,2,0,8,0
5581,1.0999999999999606,2,0,8,0
5582,1.0999999999999606,2,0,8,1
5583,1.0999999999999606,2,0,8,1
5584,1.0999999999999606,2,0,8,1
5585,1.0999999999999606,2,0,8,0
5586,1.0999999999999606,2,0,8,1
5587,1.0999999999999606,2,0,8,1
5588,1.0999999999999606,2,0,8,1
5589,1.0999999999999606,2,0,8,0
5590,1.0999999999999606,2,0,8,1
5591,1.0999999999999606,2,0,8,0
5592,1.0999999999999606,2,0,8,0
5593,1.0999999999999606,2,0,8,1
5594,1.0999999999999606,2,0,8,1
5595,1.0999999999999606,2,0,8,1
5596,1.0999999999999606,2,0,8,1
5597,1.0999999999999606,2,0,8,0
5598,1.0999999999999606,2,0,8,0
5599,1.0999999999999606,2,0,8,0
5600,1.0999999999999606,2,0,8,1
5601,1.1999999999999602,2,0,8,1
5602,1.1999999999999602,2,0,8,1
5603,1.1999999999999602,2,0,8,0
5604,1.1999999999999602,2,0,8,1
5605,1.1999999999999602,2,0,8,0
5606,1.1999999999999602,2,0,8,1
5607,1.1999999999999602,2,0,8,1
5608,1.1999999999999602,2,0,8,1
5609,1.1999999999999602,2,0,8,1
5610,1.1999999999999602,2,0,8,0
5611,1.1999999999999602,2,0,8,1
5612,1.1999999999999602,2,0,8,1
5613,1.1999999999999602,2,0,8,0
5614,1.1999999999999602,2,0,8,1
5615,1.1999999999999602,2,0,8,1
5616,1.1999999999999602,2,0,8,0
5617,1.1999999999999602,2,0,8,0
5618,1.1999999999999602,2,0,8,0
5619,1.1999999999999602,2,0,8,1
5620,1.1999999999999602,2,0,8,1
5621,1.1999999999999602,2,0,8,1
5622,1.1999999999999602,2,0,8,1
5623,1.1999999999999602,2,0,8,0
5624,1.1999999999999602,2,0,8,1
5625,1.1999999999999602,2,0,8,0
5626,1.1999999999999602,2,0,8,1
5627,1.1999999999999602,2,0,8,0
5628,1.1999999999999602,2,0,8,1
5629,1.1999999999999602,2,0,8,0
5630,1.1999999999999602,2,0,8,0
5631,1.1999999999999602,2,0,8,0
5632,1.1999999999999602,2,0,8,0
5633,1.1999999999999602,2,0,8,1
5634,1.1999999999999602,2,0,8,1
5635,1.1999999999999602,2,0,8,1
5636,1.1999999999999602,2,0,8,0
5637,1.1999999999999602,2,0,8,1
5638,1.1999999999999602,2,0,8,1
5639,1.1999999999999602,2,0,8,1
5640,1.1999999999999602,2,0,8,1
5641,1.1999999999999602,2,0,8,0
5642,1.1999999999999602,2,0,8,1
5643,1.1999999999999602,2,0,8,0
5644,1.1999999999999602,2,0,8,1
5645,1.1999999999999602,2,0,8,1
5646,1.1999999999999602,2,0,8,0
5647,1.1999999999999602,2,0,8,0
5648,1.1999999999999602,2,0,8,1
5649,1.1999999999999602,2,0,8,1
5650,1.1999999999999602,2,0,8,0
5651,1.2999999999999599,2,0,8,1
5652,1.2999999999999599,2,0,8,0
5653,1.2999999999999599,2,0,8,1
5654,1.2999999999999599,2,0,8,0
5655,1.2999999999999599,2,0,8,1
5656,1.2999999999999599,2,0,8,0
5657,1.2999999999999599,2,0,8,0
5658,1.2999999999999599,2,0,8,1
5659,1.2999999999999599,2,0,8,1
5660,1.2999999999999599,2,0,8,1
5661,1.2999999999999599,2,0,8,0
5662,1.2999999999999599,2,0,8,0
5663,1.2999999999999599,2,0,8,1
5664,1.2999999999999599,2,0,8,0
5665,1.2999999999999599,2,0,8,0
5666,1.2999999999999599,2,0,8,1
5667,1.2999999999999599,2,0,8,0
5668,1.2999999999999599,2,0,8,0
5669,1.2999999999999599,2,0,8,1
5670,1.2999999999999599,2,0,8,1
5671,1.2999999999999599,2,0,8,0
5672,1.2999999999999599,2,0,8,1
5673,1.2999999999999599,2,0,8,0
5674,1.2999999999999599,2,0,8,1
5675,1.2999999999999599,2,0,8,1
5676,1.2999999999999599,2,0,8,1
5677,1.2999999999999599,2,0,8,0
5678,1.2999999999999599,2,0,8,1
5679,1.2999999999999599,2,0,8,0
5680,1.2999999999999599,2,0,8,1
5681,1.2999999999999599,2,0,8,0
5682,1.2999999999999599,2,0,8,0
5683,1.2999999999999599,2,0,8,1
5684,1.2999999999999599,2,0,8,0
5685,1.2999999999999599,2,0,8,1
5686,1.2999999999999599,2,0,8,1
5687,1.2999999999999599,2,0,8,1
5688,1.2999999999999599,2,0,8,1
5689,1.2999999999999599,2,0,8,1
5690,1.2999999999999599,2,0,8,1
5691,1.2999999999999599,2,0,8,1
5692,1.2999999999999599,2,0,8,1
5693,1.2999999999999599,2,0,8,0
5694,1.2999999999999599,2,0,8,0
5695,1.2999999999999599,2,0,8,0
5696,1.2999999999999599,2,0,8,1
5697,1.2999999999999599,2,0,8,0
5698,1.2999999999999599,2,0,8,1
5699,1.2999999999999599,2,0,8,0
5700,1.2999999999999599,2,0,8,0
5701,1.3999999999999595,2,0,8,0
5702,1.3999999999999595,2,0,8,1
5703,1.3999999999999595,2,0,8,0
5704,1.3999999999999595,2,0,8,1
5705,1.3999999999999595,2,0,8,1
5706,1.3999999999999595,2,0,8,0
5707,1.3999999999999595,2,0,8,1
5708,1.3999999999999595,2,0,8,1
5709,1.3999999999999595,2,0,8,0
5710,1.3999999999999595,2,0,8,0
5711,1.3999999999999595,2,0,8,1
5712,1.3999999999999595,2,0,8,1
5713,1.3999999999999595,2,0,8,0
5714,1.3999999999999595,2,0,8,1
5715,1.3999999999999595,2,0,8,1
5716,1.3999999999999595,2,0,8,1
5717,1.3999999999999595,2,0,8,0
5718,1.3999999999999595,2,0,8,1
5719,1.3999999999999595,2,0,8,0
5720,1.3999999999999595,2,0,8,0
5721,1.3999999999999595,2,0,8,1
5722,1.3999999999999595,2,0,8,0
5723,1.3999999999999595,2,0,8,1
5724,1.3999999999999595,2,0,8,0
5725,1.3999999999999595,2,0,8,1
5726,1.3999999999999595,2,0,8,0
5727,1.3999999999999595,2,0,8,0
5728,1.3999999999999595,2,0,8,1
5729,1.3999999999999595,2,0,8,1
5730,1.3999999999999595,2,0,8,1
5731,1.3999999999999595,2,0,8,0
5732,1.3999999999999595,2,0,8,0
5733,1.3999999999999595,2,0,8,1
5734,1.3999999999999595,2,0,8,1
5735,1.3999999999999595,2,0,8,0
5736,1.3999999999999595,2,0,8,0
5737,1.3999999999999595,2,0,8,0
5738,1.3999999999999595,2,0,8,0
5739,1.3999999999999595,2,0,8,1
5740,1.3999999999999595,2,0,8,1
5741,1.3999999999999595,2,0,8,1
5742,1.3999999999999595,2,0,8,1
5743,1.3999999999999595,2,0,8,1
5744,1.3999999999999595,2,0,8,1
5745,1.3999999999999595,2,0,8,0
5746,1.3999999999999595,2,0,8,1
5747,1.3999999999999595,2,0,8,0
5748,1.3999999999999595,2,0,8,0
5749,1.3999999999999595,2,0,8,1
5750,1.3999999999999595,2,0,8,1
5751,1.4999999999999591,2,0,8,1
5752,1.4999999999999591,2,0,8,1
5753,1.4999999999999591,2,0,8,1
5754,1.4999999999999591,2,0,8,0
5755,1.4999999999999591,2,0,8,1
5756,1.4999999999999591,2,0,8,0
5757,1.4999999999999591,2,0,8,0
5758,1.4999999999999591,2,0,8,1
5759,1.4999999999999591,2,0,8,0
5760,1.4999999999999591,2,0,8,1
5761,1.4999999999999591,2,0,8,1
5762,1.4999999999999591,2,0,8,0
5763,1.4999999999999591,2,0,8,0
5764,1.4999999999999591,2,0,8,1
5765,1.4999999999999591,2,0,8,1
5766,1.4999999999999591,2,0,8,1
5767,1.4999999999999591,2,0,8,0
5768,1.4999999999999591,2,0,8,1
5769,1.4999999999999591,2,0,8,1
5770,1.4999999999999591,2,0,8,0
5771,1.4999999999999591,2,0,8,1
5772,1.4999999999999591,2,0,8,1
5773,1.4999999999999591,2,0,8,0
5774,1.4999999999999591,2,0,8,1
5775,1.4999999999999591,2,0,8,1
5776,1.4999999999999591,2,0,8,1
5777,1.4999999999999591,2,0,8,1
5778,1.4999999999999591,2,0,8,1
5779,1.4999999999999591,2,0,8,0
5780,1.4999999999999591,2,0,8,1
5781,1.4999999999999591,2,0,8,0
5782,1.4999999999999591,2,0,8,1
5783,1.4999999999999591,2,0,8,0
5784,1.4999999999999591,2,0,8,1
5785,1.4999999999999591,2,0,8,0
5786,1.4999999999999591,2,0,8,1
5787,1.4999999999999591,2,0,8,1
5788,1.4999999999999591,2,0,8,0
5789,1.4999999999999591,2,0,8,0
5790,1.4999999999999591,2,0,8,1
5791,1.4999999999999591,2,0,8,0
5792,1.4999999999999591,2,0,8,1
5793,1.4999999999999591,2,0,8,1
5794,1.4999999999999591,2,0,8,0
5795,1.4999999999999591,2,0,8,0
5796,1.4999999999999591,2,0,8,1
5797,1.4999999999999591,2,0,8,1
5798,1.4999999999999591,2,0,8,1
5799,1.4999999999999591,2,0,8,1
5800,1.4999999999999591,2,0,8,1
5801,1.5999999999999588,2,0,8,0
5802,1.5999999999999588,2,0,8,0
5803,1.5999999999999588,2,0,8,1
5804,1.5999999999999588,2,0,8,0
5805,1.5999999999999588,2,0,8,0
5806,1.5999999999999588,2,0,8,0
5807,1.5999999999999588,2,0,8,0
5808,1.5999999999999588,2,0,8,1
5809,1.5999999999999588,2,0,8,0
5810,1.5999999999999588,2,0,8,1
5811,1.5999999999999588,2,0,8,1
5812,1.5999999999999588,2,0,8,0
5813,1.5999999999999588,2,0,8,1
5814,1.5999999999999588,2,0,8,0
5815,1.5999999999999588,2,0,8,1
5816,1.5999999999999588,2,0,8,1
5817,1.5999999999999588,2,0,8,1
5818,1.5999999999999588,2,0,8,0
5819,1.5999999999999588,2,0,8,0
5820,1.5999999999999588,2,0,8,0
5821,1.5999999999999588,2,0,8,0
5822,1.5999999999999588,2,0,8,1
5823,1.5999999999999588,2,0,8,1
5824,1.5999999999999588,2,0,8,0
5825,1.5999999999999588,2,0,8,1
5826,1.5999999999999588,2,0,8,1
5827,1.5999999999999588,2,0,8,0
5828,1.5999999999999588,2,0,8,1
5829,1.5999999999999588,2,0,8,1
5830,1.5999999999999588,2,0,8,0
5831,1.5999999999999588,2,0,8,0
5832,1.5999999999999588,2,0,8,1
5833,1.5999999999999588,2,0,8,1
5834,1.5999999999999588,2,0,8,1
5835,1.5999999999999588,2,0,8,0
5836,1.5999999999999588,2,0,8,1
5837,1.5999999999999588,2,0,8,1
5838,1.5999999999999588,2,0,8,1
5839,1.5999999999999588,2,0,8,0
5840,1.5999999999999588,2,0,8,0
5841,1.5999999999999588,2,0,8,1
5842,1.5999999999999588,2,0,8,1
5843,1.5999999999999588,2,0,8,0
5844,1.5999999999999588,2,0,8,0
5845,1.5999999999999588,2,0,8,1
5846,1.5999999999999588,2,0,8,1
5847,1.5999999999999588,2,0,8,0
5848,1.5999999999999588,2,0,8,1
5849,1.5999999999999588,2,0,8,1
5850,1.5999999999999588,2,0,8,1
5851,1.6999999999999584,2,0,8,0
5852,1.6999999999999584,2,0,8,0
5853,1.6999999999999584,2,0,8,0
5854,1.6999999999999584,2,0,8,0
5855,1.6999999999999584,2,0,8,1
5856,1.6999999999999584,2,0,8,1
5857,1.6999999999999584,2,0,8,0
5858,1.6999999999999584,2,0,8,0
5859,1.6999999999999584,2,0,8,1
5860,1.6999999999999584,2,0,8,0
5861,1.6999999999999584,2,0,8,0
5862,1.6999999999999584,2,0,8,0
5863,1.6999999999999584,2,0,8,0
5864,1.6999999999999584,2,0,8,1
5865,1.6999999999999584,2,0,8,0
5866,1.6999999999999584,2,0,8,0
5867,1.6999999999999584,2,0,8,0
5868,1.6999999999999584,2,0,8,1
5869,1.6999999999999584,2,0,8,1
5870,1.6999999999999584,2,0,8,0
5871,1.6999999999999584,2,0,8,1
5872,1.6999999999999584,2,0,8,1
5873,1.6999999999999584,2,0,8,0
5874,1.6999999999999584,2,0,8,0
5875,1.6999999999999584,2,0,8,1
5876,1.6999999999999584,2,0,8,0
5877,1.6999999999999584,2,0,8,0
5878,1.6999999999999584,2,0,8,1
5879,1.6999999999999584,2,0,8,0
5880,1.6999999999999584,2,0,8,1
5881,1.6999999999999584,2,0,8,0
5882,1.6999999999999584,2,0,8,1
5883,1.6999999999999584,2,0,8,1
5884,1.6999999999999584,2,0,8,1
5885,1.6999999999999584,2,0,8,1
5886,1.6999999999999584,2,0,8,1
5887,1.6999999999999584,2,0,8,0
5888,1.6999999999999584,2,0,8,0
5889,1.6999999999999584,2,0,8,0
5890,1.6999999999999584,2,0,8,1
5891,1.6999999999999584,2,0,8,0
5892,1.6999999999999584,2,0,8,1
5893,1.6999999999999584,2,0,8,0
5894,1.6999999999999584,2,0,8,1
5895,1.6999999999999584,2,0,8,1
5896,1.6999999999999584,2,0,8,1
5897,1.6999999999999584,2,0,8,1
5898,1.6999999999999584,2,0,8,0
5899,1.6999999999999584,2,0,8,0
5900,1.6999999999999584,2,0,8,0
5901,1.799999999999958,2,0,8,1
5902,1.799999999999958,2,0,8,1
5903,1.799999999999958,2,0,8,0
5904,1.799999999999958,2,0,8,1
5905,1.799999999999958,2,0,8,0
5906,1.799999999999958,2,0,8,1
5907,1.799999999999958,2,0,8,1
5908,1.799999999999958,2,0,8,1
5909,1.799999999999958,2,0,8,0
5910,1.799999999999958,2,0,8,0
5911,1.799999999999958,2,0,8,1
5912,1.799999999999958,2,0,8,1
5913,1.799999999999958,2,0,8,0
5914,1.799999999999958,2,0,8,1
5915,1.799999999999958,2,0,8,1
5916,1.799999999999958,2,0,8,1
5917,1.799999999999958,2,0,8,0
5918,1.799999999999958,2,0,8,0
5919,1.799999999999958,2,0,8,0
5920,1.799999999999958,2,0,8,1
5921,1.799999999999958,2,0,8,1
5922,1.799999999999958,2,0,8,1
5923,1.799999999999958,2,0,8,1
5924,1.799999999999958,2,0,8,1
5925,1.799999999999958,2,0,8,1
5926,1.799999999999958,2,0,8,1
5927,1.799999999999958,2,0,8,0
5928,1.799999999999958,2,0,8,1
5929,1.799999999999958,2,0,8,0
5930,1.799999999999958,2,0,8,0
5931,1.799999999999958,2,0,8,1
5932,1.799999999999958,2,0,8,0
5933,1.799999999999958,2,0,8,1
5934,1.799999999999958,2,0,8,1
5935,1.799999999999958,2,0,8,1
5936,1.799999999999958,2,0,8,1
5937,1.799999999999958,2,0,8,1
5938,1.799999999999958,2,0,8,1
5939,1.799999999999958,2,0,8,1
5940,1.799999999999958,2,0,8,0
5941,1.799999999999958,2,0,8,1
5942,1.799999999999958,2,0,8,1
5943,1.799999999999958,2,0,8,0
5944,1.799999999999958,2,0,8,0
5945,1.799999999999958,2,0,8,1
5946,1.799999999999958,2,0,8,0
5947,1.799999999999958,2,0,8,0
5948,1.799999999999958,2,0,8,0
5949,1.799999999999958,2,0,8,1
5950,1.799999999999958,2,0,8,0
5951,1.8999999999999577,2,0,8,0
5952,1.8999999999999577,2,0,8,1
5953,1.8999999999999577,2,0,8,1
5954,1.8999999999999577,2,0,8,0
5955,1.8999999999999577,2,0,8,0
5956,1.8999999999999577,2,0,8,0
5957,1.8999999999999577,2,0,8,0
5958,1.8999999999999577,2,0,8,1
5959,1.8999999999999577,2,0,8,0
5960,1.8999999999999577,2,0,8,1
5961,1.8999999999999577,2,0,8,0
5962,1.8999999999999577,2,0,8,0
5963,1.8999999999999577,2,0,8,0
5964,1.8999999999999577,2,0,8,0
5965,1.8999999999999577,2,0,8,1
5966,1.8999999999999577,2,0,8,0
5967,1.8999999999999577,2,0,8,1
5968,1.8999999999999577,2,0,8,0
5969,1.8999999999999577,2,0,8,1
5970,1.8999999999999577,2,0,8,1
5971,1.8999999999999577,2,0,8,1
5972,1.8999999999999577,2,0,8,1
5973,1.8999999999999577,2,0,8,1
5974,1.8999999999999577,2,0,8,1
5975,1.8999999999999577,2,0,8,1
5976,1.8999999999999577,2,0,8,0
5977,1.8999999999999577,2,0,8,1
5978,1.8999999999999577,2,0,8,0
5979,1.8999999999999577,2,0,8,0
5980,1.8999999999999577,2,0,8,0
5981,1.8999999999999577,2,0,8,0
5982,1.8999999999999577,2,0,8,0
5983,1.8999999999999577,2,0,8,0
5984,1.8999999999999577,2,0,8,0
5985,1.8999999999999577,2,0,8,1
5986,1.8999999999999577,2,0,8,0
5987,1.8999999999999577,2,0,8,1
5988,1.8999999999999577,2,0,8,0
5989,1.8999999999999577,2,0,8,1
5990,1.8999999999999577,2,0,8,0
5991,1.8999999999999577,2,0,8,1
5992,1.8999999999999577,2,0,8,1
5993,1.8999999999999577,2,0,8,1
5994,1.8999999999999577,2,0,8,0
5995,1.8999999999999577,2,0,8,0
5996,1.8999999999999577,2,0,8,1
5997,1.8999999999999577,2,0,8,0
5998,1.8999999999999577,2,0,8,1
5999,1.8999999999999577,2,0,8,1
6000,1.8999999999999577,2,0,8,1
6001,1.9999999999999574,2,0,8,1
6002,1.9999999999999574,2,0,8,1
6003,1.9999999999999574,2,0,8,1
6004,1.9999999999999574,2,0,8,1
6005,1.9999999999999574,2,0,8,0
6006,1.9999999999999574,2,0,8,0
6007,1.9999999999999574,2,0,8,0
6008,1.9999999999999574,2,0,8,0
6009,1.9999999999999574,2,0,8,1
6010,1.9999999999999574,2,0,8,1
6011,1.9999999999999574,2,0,8,0
6012,1.9999999999999574,2,0,8,0
6013,1.9999999999999574,2,0,8,1
6014,1.9999999999999574,2,0,8,0
6015,1.9999999999999574,2,0,8,1
6016,1.9999999999999574,2,0,8,0
6017,1.9999999999999574,2,0,8,1
6018,1.9999999999999574,2,0,8,0
6019,1.9999999999999574,2,0,8,1
6020,1.9999999999999574,2,0,8,0
6021,1.9999999999999574,2,0,8,0
6022,1.9999999999999574,2,0,8,0
6023,1.9999999999999574,2,0,8,0
6024,1.9999999999999574,2,0,8,1
6025,1.9999999999999574,2,0,8,1
6026,1.9999999999999574,2,0,8,0
6027,1.9999999999999574,2,0,8,0
6028,1.9999999999999574,2,0,8,1
6029,1.9999999999999574,2,0,8,1
6030,1.9999999999999574,2,0,8,0
6031,1.9999999999999574,2,0,8,1
6032,1.9999999999999574,2,0,8,0
6033,1.9999999999999574,2,0,8,1
6034,1.9999999999999574,2,0,8,0
6035,1.9999999999999574,2,0,8,1
6036,1.9999999999999574,2,0,8,0
6037,1.9999999999999574,2,0,8,0
6038,1.9999999999999574,2,0,8,1
6039,1.9999999999999574,2,0,8,1
6040,1.9999999999999574,2,0,8,0
6041,1.9999999999999574,2,0,8,1
6042,1.9999999999999574,2,0,8,1
6043,1.9999999999999574,2,0,8,1
6044,1.9999999999999574,2,0,8,1
6045,1.9999999999999574,2,0,8,1
6046,1.9999999999999574,2,0,8,1
6047,1.9999999999999574,2,0,8,1
6048,1.9999999999999574,2,0,8,1
6049,1.9999999999999574,2,0,8,1
6050,1.9999999999999574,2,0,8,0
6051,2.099999999999957,2,0,8,1
6052,2.099999999999957,2,0,8,1
6053,2.099999999999957,2,0,8,0
6054,2.099999999999957,2,0,8,1
6055,2.099999999999957,2,0,8,0
6056,2.099999999999957,2,0,8,0
6057,2.099999999999957,2,0,8,1
6058,2.099999999999957,2,0,8,0
6059,2.099999999999957,2,0,8,0
6060,2.099999999999957,2,0,8,1
6061,2.099999999999957,2,0,8,0
6062,2.099999999999957,2,0,8,0
6063,2.099999999999957,2,0,8,1
6064,2.099999999999957,2,0,8,1
6065,2.099999999999957,2,0,8,0
6066,2.099999999999957,2,0,8,1
6067,2.099999999999957,2,0,8,1
6068,2.099999999999957,2,0,8,1
6069,2.099999999999957,2,0,8,1
6070,2.099999999999957,2,0,8,1
6071,2.099999999999957,2,0,8,0
6072,2.099999999999957,2,0,8,1
6073,2.099999999999957,2,0,8,1
6074,2.099999999999957,2,0,8,0
6075,2.099999999999957,2,0,8,0
6076,2.099999999999957,2,0,8,1
6077,2.099999999999957,2,0,8,1
6078,2.099999999999957,2,0,8,1
6079,2.099999999999957,2,0,8,0
6080,2.099999999999957,2,0,8,1
6081,2.099999999999957,2,0,8,1
6082,2.099999999999957,2,0,8,1
6083,2.099999999999957,2,0,8,1
6084,2.099999999999957,2,0,8,0
6085,2.099999999999957,2,0,8,1
6086,2.099999999999957,2,0,8,0
6087,2.099999999999957,2,0,8,1
6088,2.099999999999957,2,0,8,1
6089,2.099999999999957,2,0,8,0
6090,2.099999999999957,2,0,8,1
6091,2.099999999999957,2,0,8,0
6092,2.099999999999957,2,0,8,0
6093,2.099999999999957,2,0,8,1
6094,2.099999999999957,2,0,8,0
6095,2.099999999999957,2,0,8,1
6096,2.099999999999957,2,0,8,0
6097,2.099999999999957,2,0,8,1
6098,2.099999999999957,2,0,8,1
6099,2.099999999999957,2,0,8,0
6100,2.099999999999957,2,0,8,0
6101,2.1999999999999567,2,0,8,1
6102,2.1999999999999567,2,0,8,1
6103,2.1999999999999567,2,0,8,1
6104,2.1999999999999567,2,0,8,1
6105,2.1999999999999567,2,0,8,1
6106,2.1999999999999567,2,0,8,1
6107,2.1999999999999567,2,0,8,1
6108,2.1999999999999567,2,0,8,0
6109,2.1999999999999567,2,0,8,0
6110,2.1999999999999567,2,0,8,1
6111,2.1999999999999567,2,0,8,0
6112,2.1999999999999567,2,0,8,1
6113,2.1999999999999567,2,0,8,0
6114,2.1999999999999567,2,0,8,0
6115,2.1999999999999567,2,0,8,1
6116,2.1999999999999567,2,0,8,0
6117,2.1999999999999567,2,0,8,0
6118,2.1999999999999567,2,0,8,1
6119,2.1999999999999567,2,0,8,1
6120,2.1999999999999567,2,0,8,0
6121,2.1999999999999567,2,0,8,1
6122,2.1999999999999567,2,0,8,1
6123,2.1999999999999567,2,0,8,0
6124,2.1999999999999567,2,0,8,0
6125,2.1999999999999567,2,0,8,0
